"customer_id","country_id","gender","join_date","age","contact_propensity","churn_flag"
"WR10053481",12,"F",2019-10-27,41,0.0733120834540713,0
"WR10033615",12,"M",2020-01-23,42,0.610547667342799,0
"WR10018496",16,"F",2020-03-19,53,0.303486912006182,0
"WR10020970",12,"M",2020-05-11,45,0.112431179368299,0
"WR10041678",7,"F",2020-06-13,56,0.269970056988313,1
"WR10024772",1,"F",2019-10-13,58,0.172413793103448,1
"WR10045865",4,"F",2018-09-14,48,0.221385105766445,0
"WR10038196",4,"F",2019-07-06,51,0.352361634308896,0
"WR10018860",12,"M",2020-06-28,76,0.220998744325316,0
"WR10053505",1,"F",2020-02-04,50,0.179658070124602,0
"WR10027689",4,"M",2019-06-05,67,0.230078238191828,1
"WR10007697",1,"F",2020-03-13,33,0.0448179271708683,0
"WR10034269",4,"F",2020-06-01,46,0.145851444025886,0
"WR10027191",1,"M",2020-02-08,50,0.00598860233748672,0
"WR10008727",1,"M",2019-11-14,32,0.408190862551917,NA
"WR10020022",12,"F",2020-06-09,51,0.157055925818603,0
"WR10021481",12,"M",2020-04-04,68,0.347532116294794,0
"WR10026501",16,"M",2020-05-16,57,0.17627740751473,0
"WR10006976",4,"M",2018-07-28,26,0.549116198203419,1
"WR10022505",4,"F",2020-04-05,54,0.159663865546219,0
"WR10027317",1,"M",2020-06-10,54,0.243890659712161,NA
"WR10034392",4,"M",2019-05-12,48,0.228629382787598,0
"WR10024712",7,"M",2018-02-06,58,0.0437554332077659,1
"WR10012481",16,"F",2020-05-04,29,0.0223123732251521,NA
"WR10036415",1,"M",2020-03-04,42,0.0560224089635854,0
"WR10014544",16,"M",2020-05-05,54,0.248430406645417,0
"WR10045620",12,"M",2018-11-01,61,0.509031198686371,1
"WR10014772",4,"M",2018-08-24,53,0.0564087704047136,0
"WR10024239",4,"M",2019-10-14,32,0.0117840239544093,NA
"WR10019228",1,"M",2017-10-12,42,0.258089442673621,1
"WR10030247",16,"M",2019-11-03,58,0.0963005892011977,1
"WR10035623",4,"F",2019-05-14,30,0.125664058726939,1
"WR10050817",1,"U",2019-03-18,51,0.123732251521298,NA
"WR10001110",16,"U",2020-03-02,27,0.248913358446827,0
"WR10028346",16,"M",2019-05-29,54,0.273930261759876,0
"WR10033100",1,"M",2020-03-11,54,0.131169709263016,0
"WR10029160",4,"M",2020-05-03,54,0.154254805370424,NA
"WR10032100",4,"M",2020-04-30,57,0.183231913455037,0
"WR10055346",4,"M",2020-06-12,63,0.187192118226601,0
"WR10031848",16,"F",2020-04-20,59,0.113203902250555,0
"WR10020081",4,"F",2019-04-06,51,0.313918670916642,0
"WR10000413",16,"M",2020-04-18,35,0.227856659905341,0
"WR10008070",4,"M",2019-11-03,32,0.0339032164589974,0
"WR10001124",1,"M",2019-07-20,31,0.15309572104704,1
"WR10054024",16,"M",2020-03-27,46,0.235294117647059,0
"WR10021966",1,"M",2019-11-09,45,0.152419588525065,0
"WR10003941",7,"U",2017-08-14,36,0.0520622041920216,1
"WR10045544",1,"U",2019-11-03,58,0.469429150970733,1
"WR10001152",4,"M",2020-01-22,29,0.377764899063073,0
"WR10052466",4,"F",2018-11-06,38,0.231044141794649,0
"WR10006562",16,"F",2019-01-24,34,0.505843716797064,1
"WR10012038",16,"F",2020-03-18,33,0.173186515985705,0
"WR10025887",4,"M",2020-03-06,71,0.254032647541775,0
"WR10047180",12,"F",2018-04-17,51,0.26890756302521,1
"WR10019437",16,"M",2020-05-08,57,0.247850864483725,0
"WR10010218",16,"F",2019-04-20,37,0.391867091664252,0
"WR10040779",12,"F",2020-04-27,57,0.453105380083068,NA
"WR10003473",1,"M",2020-06-07,26,0.317395923886796,0
"WR10030245",12,"M",2020-04-13,33,0.0661643967932,NA
"WR10024521",4,"M",2019-12-22,48,0.222544190089829,0
"WR10001663",1,"M",2020-03-03,33,0.407418139669661,0
"WR10049565",1,"M",2020-05-23,46,0.1011301072153,NA
"WR10027956",16,"M",2019-04-12,39,0.0735052641746354,0
"WR10047578",16,"U",2020-06-19,49,0.131073118902734,0
"WR10008996",4,"F",2019-10-17,31,0.147976431952091,1
"WR10021468",16,"M",2020-06-11,52,0.226600985221675,0
"WR10013804",16,"M",2020-04-26,37,0.0773688785859171,0
"WR10031545",1,"F",2019-04-13,45,0.234135033323674,0
"WR10021501",1,"M",2020-06-27,59,0.113203902250555,0
"WR10008834",16,"M",2018-08-02,28,0.366850188351203,1
"WR10005133",1,"M",2019-11-08,28,0.231430503235777,1
"WR10039177",1,"M",2020-06-02,42,0.227856659905341,0
"WR10047065",12,"U",2019-10-29,60,0.0101419878296146,1
"WR10049296",7,"M",2020-03-06,58,0.269680285907466,NA
"WR10034052",16,"M",2020-05-15,44,0.312952767313822,0
"WR10036300",16,"M",2020-03-01,43,0.490872210953347,0
"WR10028571",12,"U",2020-01-16,43,0.311214140828745,0
"WR10052608",16,"M",2020-04-28,28,0.244566792234135,0
"WR10041694",1,"M",2019-02-07,63,0.296242634985029,1
"WR10000286",16,"M",2020-02-11,40,0.406645416787405,0
"WR10017654",16,"M",2019-12-13,61,0.154834347532116,NA
"WR10047107",4,"F",2019-09-06,49,0.485752921858399,0
"WR10033407",16,"M",2019-03-19,53,0.119482275668888,0
"WR10031828",1,"M",2019-12-25,49,0.160050226987347,0
"WR10039546",16,"M",2019-04-27,48,0.123925432241862,0
"WR10028027",16,"F",2019-12-16,38,0.0336134453781513,0
"WR10041082",4,"M",2020-06-13,52,0.0150680962039988,0
"WR10011564",12,"M",2019-08-18,30,0.0716700473292765,1
"WR10017520",16,"F",2020-05-23,44,0.306674393895489,0
"WR10009148",1,"F",2019-09-29,32,0.335458321259538,1
"WR10031837",16,"M",2017-05-03,66,0.113203902250555,1
"WR10004205",7,"M",2019-11-20,26,0.269583695547184,1
"WR10053507",1,"F",2018-08-19,47,0.354390031874819,0
"WR10014487",7,"F",2019-08-31,59,0.304742586689848,1
"WR10014380",1,"M",2019-05-24,52,0.196078431372549,NA
"WR10014105",1,"F",2020-02-05,58,0.135033323674297,0
"WR10012050",4,"M",2019-11-24,31,0.0780450111078914,1
"WR10047935",4,"M",2020-02-09,51,0.196175021732831,0
"WR10043792",7,"F",2020-05-11,50,0.0999710228919154,0
"WR10046720",16,"M",2020-05-05,45,0.431179368299044,0
"WR10046160",16,"M",2019-09-02,52,0.278470008693132,0
"WR10043595",1,"F",2020-06-24,34,0.508065295083551,0
"WR10020108",16,"F",2020-06-26,50,0.418043079300686,0
"WR10045588",16,"F",2019-03-14,39,0.0475224572587656,0
"WR10014136",7,"M",2019-08-27,42,0.152226407804501,1
"WR10004957",12,"F",2019-03-16,32,0.126340191248913,NA
"WR10038274",1,"F",2020-04-12,58,0.0773688785859171,0
"WR10045653",1,"F",2020-06-24,62,0.0102385781898966,0
"WR10029884",12,"M",2018-08-01,49,0.156959335458321,0
"WR10013039",12,"M",2020-04-21,30,0.182942142374191,0
"WR10001117",4,"M",2020-06-19,32,0.381628513474355,0
"WR10014781",1,"F",2020-01-06,46,0.0830677098425577,0
"WR10035537",1,"M",2020-04-02,40,0.0116874335941273,0
"WR10008695",4,"M",2020-01-08,36,0.407224958949097,0
"WR10024713",16,"M",2020-05-12,51,0.0824881676808654,0
"WR10024191",4,"M",2020-03-24,54,0.0429827103255095,0
"WR10047291",7,"F",2019-05-31,47,0.212981744421907,1
"WR10033397",1,"M",2019-10-25,48,0.0410509031198686,0
"WR10003082",12,"M",2019-08-15,31,0.0619144209407901,1
"WR10020154",16,"M",2016-12-13,44,0.16207862455327,1
"WR10020885",12,"M",2020-01-23,53,0.311310731189027,0
"WR10002546",16,"F",2020-03-16,31,0.134067420071477,0
"WR10053690",16,"F",2020-05-07,46,0.00734086738143533,0
"WR10055620",12,"M",2019-12-06,58,0.541871921182266,1
"WR10042372",1,"M",2018-12-22,61,0.133970829711195,1
"WR10012527",4,"F",2020-02-13,30,0.0852892881290447,0
"WR10018623",16,"M",2020-04-13,41,0.130107215299913,0
"WR10019130",12,"M",2020-02-02,70,0.0857722399304549,NA
"WR10039818",16,"F",2020-03-11,42,0.626968028590747,0
"WR10009292",4,"M",2020-05-26,35,0.421423741910557,0
"WR10000565",16,"M",2019-11-01,26,0.145465082584758,1
"WR10038707",1,"M",2020-06-27,39,0.0976528542451463,0
"WR10011854",1,"F",2018-09-06,24,0.264078045011108,1
"WR10055505",4,"M",2017-05-10,59,0.633053221288515,1
"WR10008048",12,"U",2018-09-19,29,0.063942818506713,1
"WR10021986",12,"M",2018-11-25,46,0.2958562735439,0
"WR10006986",4,"F",2020-04-25,30,0.228339611706752,0
"WR10007186",16,"M",2019-01-10,30,0.0514826620303294,0
"WR10037867",4,"F",2019-10-22,71,0.387230754370714,1
"WR10020546",7,"U",2020-03-17,45,0.154351395730706,0
"WR10055402",1,"U",2018-01-18,48,0.0910847097459673,1
"WR10029799",1,"U",2019-10-26,50,0.250748575292186,0
"WR10052300",4,"M",2020-03-29,66,0.0249203129527673,0
"WR10049500",1,"M",2019-10-21,54,0.238578189896648,NA
"WR10014493",4,"F",2019-03-25,44,0.252680382497827,NA
"WR10028516",16,"M",2019-09-08,39,0.295276731382208,0
"WR10004302",4,"M",2019-06-19,31,0.246015647638366,1
"WR10055450",16,"U",2019-08-30,67,0.206413599922728,NA
"WR10010647",1,"M",2020-05-15,28,0.20274316623201,0
"WR10055252",16,"F",2020-02-14,60,0.00164203612479475,0
"WR10043138",1,"M",2019-03-18,45,0.0629769149038926,0
"WR10055434",12,"M",2019-06-11,47,0.0872210953346856,NA
"WR10030178",4,"F",2019-06-23,52,0.0362213851057664,0
"WR10007561",16,"M",2020-04-02,34,0.302714189123925,0
"WR10035191",1,"M",2020-06-12,46,0.143050323577707,0
"WR10029916",1,"M",2020-06-17,48,0.391673910943688,0
"WR10017842",1,"M",2019-08-21,55,0.306481213174925,1
"WR10012578",1,"M",2018-03-15,29,0.239350912778905,1
"WR10051163",12,"F",2018-08-13,53,0.343668501883512,0
"WR10007429",16,"F",2017-07-22,36,0.148459383753501,NA
"WR10031662",4,"F",2019-12-24,44,0.0177726262918961,0
"WR10007986",4,"M",2019-04-24,35,0.0411474934801507,0
"WR10036286",16,"M",2020-03-06,45,0.0736018545349174,0
"WR10040862",12,"M",2018-09-28,44,0.0979426253259925,NA
"WR10044352",12,"M",2020-06-06,52,0.276151840046363,0
"WR10003042",1,"F",2017-04-20,32,0.117067516661837,NA
"WR10001368",1,"M",2015-12-14,35,0.0222157828648701,1
"WR10034087",1,"M",2020-06-12,53,0.090215396503429,NA
"WR10020284",16,"M",2019-07-28,37,0.339901477832512,0
"WR10009045",1,"M",2020-04-05,34,0.123249299719888,0
"WR10042984",4,"F",2018-11-02,51,0.29112334589008,0
"WR10027796",4,"M",2019-01-10,42,0.0525451559934319,0
"WR10016237",4,"M",2019-02-01,56,0.133101516468656,1
"WR10042099",1,"M",2020-02-03,50,0.113590263691684,0
"WR10027260",16,"M",2020-03-23,24,0.218487394957983,0
"WR10021721",12,"M",2020-04-01,56,0.0293634695257413,0
"WR10048289",4,"M",2020-02-29,66,0.213561286583599,0
"WR10037188",1,"F",2020-02-12,40,0.0538974210373805,0
"WR10012717",12,"F",2020-05-15,37,0.228146430986188,0
"WR10004355",12,"F",2020-05-22,26,0.164396793200039,0
"WR10032943",1,"F",2020-05-10,38,0.235100936926495,0
"WR10011127",4,"F",2019-07-18,27,0.209021539650343,1
"WR10000664",4,"M",2019-05-29,25,0.0871245049744035,1
"WR10021800",16,"F",2018-08-17,51,0.205061334878779,0
"WR10045943",1,"M",2020-02-06,38,0.0739882159760456,0
"WR10012951",16,"M",2019-01-17,35,0.334492417656718,NA
"WR10013397",16,"M",2020-04-04,33,0.626098715348208,0
"WR10022443",16,"M",2020-06-14,56,0.0167101323287936,0
"WR10008914",1,"F",2020-04-09,26,0.0893460832608906,0
"WR10002282",12,"M",2019-09-30,30,0.129334492417657,1
"WR10036578",1,"F",2019-11-01,44,0.176373997875012,0
"WR10050151",1,"M",2019-02-26,50,0.107215299913069,0
"WR10028680",1,"M",2020-05-23,48,0.0123635661161016,0
"WR10052850",1,"F",2019-03-28,62,0.0777552400270453,1
"WR10053549",16,"M",2020-01-27,53,0.175021732831063,0
"WR10035002",1,"M",2020-04-04,45,0.077079107505071,0
"WR10005218",12,"F",2019-11-11,30,0.0015454457645127,1
"WR10013876",1,"F",2020-02-25,24,0.299333526514054,0
"WR10050196",12,"F",2020-04-26,58,0.185550082101806,0
"WR10050437",4,"F",2020-05-16,34,0.149232106635758,0
"WR10027488",12,"M",2019-10-30,61,0.143726456099681,1
"WR10032849",4,"M",2018-12-20,45,0.163334299236936,0
"WR10000322",7,"F",2020-02-13,35,0.0402781802376123,0
"WR10053706",12,"M",2020-01-19,55,0.20795904568724,0
"WR10040634",16,"M",2020-03-23,47,0.240027045300879,0
"WR10024565",4,"M",2020-01-01,46,0.00878972278566599,0
"WR10047943",1,"M",2020-03-02,72,0.00676132521974307,0
"WR10001343",7,"M",2019-12-18,30,0.0147783251231527,1
"WR10047123",4,"M",2020-04-15,44,0.431662320100454,0
"WR10011841",4,"F",2020-06-21,37,0.0918574326282237,0
"WR10022090",16,"M",2019-02-20,57,0.202646575871728,1
"WR10048930",16,"F",2020-06-24,65,0.159663865546219,0
"WR10000194",1,"M",2019-06-23,32,0.407031778228533,1
"WR10044230",1,"M",2016-08-16,57,0.373225152129817,1
"WR10039352",1,"F",2019-02-23,52,0.109436878199556,NA
"WR10055861",16,"F",2020-01-20,45,0.171930841302038,0
"WR10008130",4,"F",2020-02-20,30,0.283492707427799,NA
"WR10002008",4,"M",2018-11-01,31,0.18526031102096,1
"WR10021320",1,"F",2019-10-10,45,0.319714092533565,0
"WR10013947",4,"M",2019-12-12,26,0.066067806432918,1
"WR10007824",12,"M",2020-06-09,34,0.0366077465468946,0
"WR10016211",16,"F",2020-03-04,47,0.092533565150198,0
"WR10048679",12,"F",2017-09-21,55,0.304742586689848,1
"WR10016023",12,"F",2020-05-05,43,0.307833478218874,0
"WR10054211",16,"M",2020-06-08,66,0.121993625036221,0
"WR10033656",1,"M",2019-04-22,48,0.261373514923211,0
"WR10016813",12,"M",2020-05-26,55,0.288418815802183,0
"WR10017869",16,"F",2020-05-08,32,0.107408480633633,0
"WR10051062",16,"M",2019-08-25,49,0.247850864483725,0
"WR10002050",16,"M",2020-03-02,29,0.376605814739689,0
"WR10011655",16,"U",2019-12-14,29,0.25142470781416,NA
"WR10050945",12,"F",2019-10-09,30,0.209214720370907,1
"WR10048375",4,"M",2020-01-17,49,0.289094948324157,0
"WR10045547",12,"M",2019-01-23,37,0.0201873852989472,0
"WR10050226",4,"F",2020-03-29,68,0.22495894909688,0
"WR10029012",1,"M",2019-12-11,43,0.0406645416787405,0
"WR10019176",16,"M",2020-03-17,41,0.0493576741041244,0
"WR10040814",16,"M",2019-05-14,48,0.199265913261856,0
"WR10032214",16,"M",2019-01-13,60,0.0634598667053028,1
"WR10003642",16,"M",2020-04-29,33,0.352651405389742,0
"WR10023719",1,"F",2019-12-21,50,0.209987443253163,NA
"WR10015174",12,"M",2020-05-29,46,0.0159374094465372,0
"WR10005802",12,"M",2020-01-31,36,0.175214913551628,0
"WR10048054",4,"M",2020-04-14,74,0.308509610740848,0
"WR10013626",12,"M",2020-06-28,40,0.0724427702115329,0
"WR10049881",4,"M",2018-11-17,60,0.13184584178499,0
"WR10010561",12,"M",2020-03-21,21,0.394668212112431,0
"WR10047255",1,"F",2020-04-19,37,0.125374287646093,0
"WR10034578",16,"M",2020-01-12,41,0.623007823819183,0
"WR10040412",4,"M",2020-05-27,40,0.0707041437264561,0
"WR10026759",1,"M",2017-06-18,38,0.276827972568338,1
"WR10021174",4,"M",2018-10-16,44,0.528156090022216,0
"WR10018512",1,"F",2019-12-23,49,0.151163913841399,0
"WR10046246",1,"F",2018-04-15,44,0.228822563508162,NA
"WR10035892",12,"M",2020-03-14,60,0.203805660195113,0
"WR10053534",1,"F",2020-01-18,44,0.351395730706076,0
"WR10052482",16,"M",2019-12-05,49,0.0855790592098908,0
"WR10028445",1,"F",2020-05-24,35,0.184680768859268,0
"WR10054419",16,"F",2020-05-02,42,0.0955278663189414,0
"WR10020795",1,"M",2020-06-20,44,0.210953346855984,0
"WR10041639",16,"M",2020-01-28,54,0.0821983966000193,0
"WR10001396",12,"M",2019-06-25,30,0.0277214334009466,1
"WR10007626",16,"M",2016-08-24,31,0.421037380469429,1
"WR10050626",1,"F",2019-01-21,38,0.0270453008789723,0
"WR10055394",4,"M",2018-10-06,31,0.216265816671496,1
"WR10022160",1,"M",2018-05-25,69,0.0807495411957887,1
"WR10031427",12,"M",2020-03-11,47,0.0395054573553559,NA
"WR10056264",1,"F",2019-04-20,73,0.0722495894909688,0
"WR10021324",1,"M",2019-11-13,33,0.0664541678740462,1
"WR10024649",16,"F",2019-10-24,30,0.108181203515889,1
"WR10010902",4,"F",2019-04-08,26,0.0892494929006085,1
"WR10005974",4,"M",2019-04-03,38,0.183811455616729,0
"WR10051380",16,"M",2019-01-30,59,0.00569883125664059,1
"WR10047401",1,"F",2020-03-06,48,0.461991693229016,0
"WR10044137",4,"F",2020-04-13,42,0.592098908528929,0
"WR10047721",16,"F",2020-03-10,50,0.0791075050709939,0
"WR10001278",12,"F",2017-10-16,30,0.128368588814836,1
"WR10005335",1,"M",2020-02-17,30,0.105283492707428,NA
"WR10010044",12,"U",2018-09-03,32,0.00676132521974307,1
"WR10012663",1,"M",2020-06-09,30,0.160726359509321,0
"WR10010310",1,"M",2019-10-06,32,0.0513860716700473,1
"WR10037502",16,"F",2017-01-17,54,0.158408190862552,1
"WR10010374",16,"M",2020-01-03,31,0.0763063846228147,0
"WR10041137",4,"M",2020-06-20,43,0.165845648604269,0
"WR10004521",16,"M",2018-05-04,32,0.342992369361538,1
"WR10009312",16,"M",2020-06-24,37,0.352941176470588,0
"WR10043103",7,"M",2020-03-22,63,0.168163817251038,NA
"WR10009332",16,"M",2019-06-26,29,0.0391190959142278,0
"WR10045491",1,"M",2020-02-27,58,0.188158021829421,0
"WR10021427",16,"M",2019-01-12,50,0.0283009755626389,0
"WR10026352",12,"M",2019-12-11,68,0.101902830097556,1
"WR10026657",4,"U",2020-05-23,54,0.00405679513184584,0
"WR10025205",1,"M",2020-01-28,60,0.181686467690524,0
"WR10039598",16,"F",2020-04-17,39,0.0337100357384333,0
"WR10014264",1,"M",2020-05-05,53,0.217811262436009,0
"WR10027460",12,"M",2019-05-02,56,0.174055829228243,1
"WR10019657",4,"U",2019-03-08,43,0.00193180720564088,NA
"WR10007682",12,"M",2019-02-09,33,0.0222157828648701,NA
"WR10009288",12,"M",2020-01-15,36,0.275668888244953,0
"WR10044495",1,"M",2020-04-01,56,0.0471360958176374,0
"WR10007012",1,"M",2019-08-23,31,0.123152709359606,1
"WR10018058",12,"M",2020-01-09,54,0.0501303969863808,0
"WR10011989",16,"M",2020-03-20,34,0.187192118226601,0
"WR10016979",4,"F",2018-01-22,43,0.05718149328697,1
"WR10010567",12,"U",2019-10-28,32,0.0416304452815609,1
"WR10038879",12,"M",2019-04-14,50,0.687047232686178,1
"WR10046184",12,"U",2020-05-26,43,0.251134936733314,0
"WR10002135",1,"M",2019-05-15,39,0.0246305418719212,0
"WR10054398",12,"M",2020-02-07,67,0.120158408190863,0
"WR10025262",12,"M",2020-01-24,49,0.126147010528349,0
"WR10027055",1,"M",2020-01-11,48,0.175504684632474,0
"WR10023134",16,"M",2020-05-24,54,0.298464213271516,0
"WR10002463",16,"F",2019-07-09,29,0.237902057374674,1
"WR10033653",12,"M",2020-06-13,65,0.150680962039988,0
"WR10037896",12,"M",2020-02-06,72,0.152516178885347,0
"WR10026347",4,"F",2018-03-08,37,0.0737950352554815,1
"WR10014443",4,"F",2018-06-06,68,0.41920216362407,1
"WR10012445",12,"F",2019-06-01,33,0.501786921665218,NA
"WR10007413",16,"M",2019-11-06,31,0.217521491355163,NA
"WR10048323",16,"M",2019-12-30,63,0.0310055056505361,0
"WR10009662",1,"M",2020-02-19,28,0.151163913841399,0
"WR10046851",12,"M",2020-05-05,70,0.230947551434367,0
"WR10020691",1,"F",2020-04-27,39,0.328600405679513,0
"WR10022026",12,"M",2019-05-25,70,0.18526031102096,1
"WR10028100",1,"M",2019-09-27,35,0.15927750410509,NA
"WR10047408",12,"M",2019-08-24,48,0.156572974017193,0
"WR10001824",16,"F",2020-02-26,39,0.05718149328697,0
"WR10033778",1,"M",2019-07-26,39,0.288708586883029,0
"WR10000048",12,"F",2020-02-15,42,0.513377764899063,0
"WR10027934",1,"M",2019-11-08,36,0.382401236356612,0
"WR10015078",16,"M",2019-06-06,52,0.169419491934705,0
"WR10024516",12,"F",2020-02-08,39,0.106442577030812,0
"WR10027629",16,"M",2020-02-23,61,0.0208635178209215,0
"WR10041322",4,"F",2019-11-22,44,0.150680962039988,0
"WR10020670",16,"M",2018-08-02,53,0.0887665410991983,0
"WR10053610",12,"M",2020-01-28,48,0.0125567468366657,0
"WR10002576",7,"M",2020-03-22,34,0.225924852699701,NA
"WR10011379",12,"F",2019-08-04,38,0.0699314208441997,0
"WR10026771",1,"F",2018-07-10,57,0.170095624456679,1
"WR10026886",12,"F",2019-11-07,43,0.286004056795132,0
"WR10007518",1,"F",2019-11-18,35,0.116294793779581,0
"WR10033610",12,"F",2019-11-12,48,0.150584371679706,0
"WR10002333",12,"M",2019-09-10,32,0.046170192214817,1
"WR10038742",16,"M",2019-11-20,37,0.357867284844972,0
"WR10004574",4,"U",2020-04-23,35,0.368395634115715,0
"WR10047283",16,"M",2018-04-01,53,0.205254515599343,1
"WR10040214",1,"F",2020-01-03,43,0.0673234811165846,0
"WR10015886",1,"F",2020-02-28,50,0.0797836375929682,NA
"WR10020324",1,"F",2019-12-25,59,0.0559258186033034,NA
"WR10040470",1,"F",2020-01-30,53,0.0822949869603014,0
"WR10029105",1,"M",2018-11-19,47,0.133294697189221,0
"WR10013652",1,"F",2019-11-12,32,0.249975852409929,1
"WR10010101",4,"F",2020-03-30,32,0.243890659712161,0
"WR10039149",12,"M",2019-10-14,57,0.163237708876654,NA
"WR10013097",12,"U",2019-10-07,38,0.343668501883512,NA
"WR10056343",16,"M",2020-01-10,58,0.102192601178402,0
"WR10006209",16,"M",2019-12-05,42,0.0371872887085869,0
"WR10042807",1,"F",2020-04-27,36,0.375736501497151,0
"WR10026913",1,"M",2019-02-10,61,0.585434173669468,1
"WR10017015",7,"F",2017-12-28,45,0.101902830097556,1
"WR10046059",12,"U",2020-06-16,38,0.613735149232107,NA
"WR10017700",7,"M",2018-06-13,58,0.51463343958273,1
"WR10054049",1,"F",2018-08-31,39,0.0444315657297402,0
"WR10020755",16,"M",2018-08-11,54,0.0689655172413793,0
"WR10017073",1,"M",2019-02-01,46,0.00898290350623008,0
"WR10002425",16,"F",2018-11-10,35,0.341833285038153,0
"WR10048370",16,"M",2019-01-06,51,0.0750507099391481,0
"WR10035401",16,"M",2020-05-29,53,0.187578479667729,0
"WR10006139",16,"M",2016-02-17,29,0.121124311793683,1
"WR10021623",1,"F",2019-11-04,53,0.316043658842847,NA
"WR10013181",4,"F",2019-11-30,33,0.0892494929006085,0
"WR10005870",12,"F",2020-01-09,30,0.0274316623201005,0
"WR10016281",16,"M",2020-04-10,54,0.409929489036994,0
"WR10054841",16,"U",2020-03-05,29,0.36482179078528,NA
"WR10048092",12,"M",2019-09-04,61,0.391577320583406,1
"WR10035922",1,"F",2020-06-12,49,0.143243504298271,0
"WR10008591",16,"F",2020-01-08,32,0.355452525837921,0
